True,quote,13873410,176.1,80,174.26,1789560,73760,83320,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.722957701000968,{}
True,quote,13873666,130.35,40,134.04,1651520,81600,76720,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.325108853410747,{}
True,quote,13873666,130.35,40,134.04,1651520,81560,76720,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.325108853410747,{}
True,quote,13873410,176.1,80,174.26,1789560,73600,83200,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.722957701000968,{}
True,quote,13873666,130.35,40,134.04,1651520,81760,76560,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.325108853410747,{}
True,quote,13873410,176.8,40,174.26,1790480,75360,82600,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",14.175008072328072,{}
True,quote,13873666,128.95,40,134.04,1652360,80280,78000,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-25.137880986937596,{}
True,quote,13873666,128.95,40,134.04,1652360,80480,77680,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-25.137880986937596,{}
True,quote,13873410,176.85,80,174.26,1790720,74720,82520,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",14.20729738456571,{}
True,quote,13873410,176.85,80,174.26,1790720,74920,82480,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",14.20729738456571,{}
True,quote,13873666,128.95,40,134.04,1652360,80600,77280,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-25.137880986937596,{}
True,quote,13873666,128.95,40,134.04,1652360,80640,77280,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-25.137880986937596,{}
True,quote,13873410,176.8,40,174.26,1790760,74400,82600,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",14.175008072328072,{}
True,quote,13873410,176.8,40,174.26,1790760,74280,82960,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",14.175008072328072,{}
True,quote,13873666,128.95,40,134.04,1652360,80600,77240,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-25.137880986937596,{}
True,quote,13873410,176.85,40,174.26,1790800,74160,82880,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",14.20729738456571,{}
True,quote,13873666,128.15,40,134.04,1652400,80400,77320,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-25.602322206095785,{}
True,quote,13873666,128.9,40,134.04,1652440,80480,77160,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-25.166908563134974,{}
True,quote,13873410,176.85,40,174.26,1790800,74760,82360,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",14.20729738456571,{}
True,quote,13873410,176.85,40,174.26,1790800,75200,82560,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",14.20729738456571,{}
True,quote,13873666,128.9,40,134.04,1652440,80560,76800,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-25.166908563134974,{}
True,quote,13873410,176.85,40,174.26,1790800,75200,82520,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",14.20729738456571,{}
True,quote,13873666,128.9,40,134.04,1652440,80960,76760,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-25.166908563134974,{}
True,quote,13873666,128.9,40,134.04,1652440,81040,76640,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-25.166908563134974,{}
True,quote,13873410,176.85,40,174.26,1790800,74960,82600,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",14.20729738456571,{}
True,quote,13873410,176.85,40,174.26,1790800,74720,82600,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",14.20729738456571,{}
True,quote,13873666,128.9,40,134.04,1652440,81000,76640,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-25.166908563134974,{}
True,quote,13873410,176.85,40,174.26,1790800,74880,82560,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",14.20729738456571,{}
True,quote,13873666,128.9,40,134.04,1652440,80680,76640,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-25.166908563134974,{}
True,quote,13873410,176.85,40,174.26,1790800,74720,82400,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",14.20729738456571,{}
True,quote,13873666,128.9,40,134.04,1652440,82240,76680,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-25.166908563134974,{}
True,quote,13873410,176.8,40,174.26,1790840,74360,82760,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",14.175008072328072,{}
True,quote,13873666,128.9,40,134.04,1652440,82360,76720,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-25.166908563134974,{}
True,quote,13873666,128.9,40,134.04,1652440,82440,76600,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-25.166908563134974,{}
True,quote,13873410,176.8,40,174.26,1790920,74160,83160,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",14.175008072328072,{}
True,quote,13873410,176.75,40,174.26,1791040,74240,83120,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",14.142718760090414,{}
True,quote,13873666,129.0,40,134.04,1652520,82880,76040,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-25.108853410740203,{}
True,quote,13873666,128.25,40,134.04,1652560,82400,76080,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-25.544267053701017,{}
True,quote,13873410,176.8,40,174.26,1791120,74640,82600,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",14.175008072328072,{}
True,quote,13873410,176.8,40,174.26,1791120,75040,82720,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",14.175008072328072,{}
True,quote,13873666,128.25,40,134.04,1652560,82280,76040,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-25.544267053701017,{}
True,quote,13873666,128.25,40,134.04,1652560,82280,76160,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-25.544267053701017,{}
True,quote,13873410,176.85,80,174.26,1791240,75080,82600,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",14.20729738456571,{}
True,quote,13873666,128.85,40,134.04,1652600,81880,77080,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-25.19593613933237,{}
True,quote,13873666,128.85,40,134.04,1652600,81760,76760,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-25.19593613933237,{}
True,quote,13873410,176.85,80,174.26,1791240,74840,82640,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",14.20729738456571,{}
True,quote,13873410,176.4,120,174.26,1791640,73760,83280,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.916693574426871,{}
